Freq [GHz],"ang_deg(S(1,1)) [deg]","ang_deg(S(1,2)) [deg]","ang_deg(S(2,1)) [deg]","ang_deg(S(2,2)) [deg]"
1.165,-39.67327229,57.21006391,57.21006391,-15.22270296
1.166,-40.0669877,56.9299447,56.9299447,-15.36624875
1.167,-40.46259778,56.64977939,56.64977939,-15.50849842
1.168,-40.86013313,56.36956796,56.36956796,-15.6494427
1.169,-41.25962476,56.08931036,56.08931036,-15.78907257
1.17,-41.66110405,55.80900654,55.80900654,-15.92737925
1.171,-42.06460277,55.52865646,55.52865646,-16.06435421
1.172,-42.47015309,55.24826006,55.24826006,-16.19998924
1.173,-42.8777875,54.96781729,54.96781729,-16.33427636
1.174,-43.28753888,54.6873281,54.6873281,-16.46720797
1.175,-43.69944046,54.40679242,54.40679242,-16.59877677
1.176,-44.1135258,54.12621019,54.12621019,-16.72897582
1.177,-44.52982877,53.84558134,53.84558134,-16.85779857
1.178,-44.94838357,53.56490582,53.56490582,-16.98523884
1.179,-45.36922469,53.28418355,53.28418355,-17.11129089
1.18,-45.79238688,53.00341446,53.00341445,-17.23594942
1.181,-46.21790517,52.72259846,52.72259846,-17.35920961
1.182,-46.64581483,52.44173549,52.44173549,-17.4810671
1.183,-47.07615134,52.16082546,52.16082546,-17.60151807
1.184,-47.50895037,51.87986829,51.87986829,-17.72055925
1.185,-47.94424777,51.59886389,51.59886389,-17.83818792
1.186,-48.38207952,51.31781217,51.31781217,-17.95440197
1.187,-48.82248175,51.03671305,51.03671305,-18.06919992
1.188,-49.26549062,50.75556642,50.75556641,-18.18258095
1.189,-49.7111424,50.47437218,50.47437218,-18.29454491
1.19,-50.15947332,50.19313024,50.19313024,-18.4050924
1.191,-50.61051962,49.91184049,49.91184049,-18.51422475
1.192,-51.06431747,49.63050283,49.63050283,-18.62194407
1.193,-51.52090295,49.34911715,49.34911715,-18.72825332
1.194,-51.98031196,49.06768333,49.06768333,-18.83315629
1.195,-52.44258022,48.78620127,48.78620127,-18.93665766
1.196,-52.9077432,48.50467083,48.50467083,-19.03876306
1.197,-53.37583607,48.22309191,48.22309191,-19.13947906
1.198,-53.84689364,47.94146438,47.94146438,-19.23881324
1.199,-54.32095028,47.65978811,47.6597881,-19.33677424
1.2,-54.79803991,47.37806297,47.37806297,-19.43337176
1.201,-55.27819587,47.09628883,47.09628883,-19.52861664
1.202,-55.76145091,46.81446556,46.81446556,-19.62252086
1.203,-56.24783707,46.53259301,46.53259301,-19.71509765
1.204,-56.73738563,46.25067105,46.25067105,-19.80636145
1.205,-57.23012699,45.96869954,45.96869954,-19.89632802
1.206,-57.72609067,45.68667832,45.68667832,-19.98501444
1.207,-58.22530512,45.40460725,45.40460725,-20.07243918
1.208,-58.72779771,45.12248617,45.12248617,-20.15862214
1.209,-59.23359458,44.84031493,44.84031493,-20.24358469
1.21,-59.74272056,44.55809337,44.55809337,-20.32734973
1.211,-60.2551991,44.27582133,44.27582133,-20.4099417
1.212,-60.7710521,43.99349865,43.99349865,-20.49138669
1.213,-61.29029985,43.71112515,43.71112515,-20.57171242
1.214,-61.81296088,43.42870067,43.42870067,-20.65094832
1.215,-62.33905188,43.14622504,43.14622504,-20.72912559
1.216,-62.86858755,42.86369807,42.86369807,-20.80627721
1.217,-63.40158049,42.58111959,42.58111959,-20.88243801
1.218,-63.93804104,42.29848942,42.29848942,-20.95764474
1.219,-64.47797722,42.01580737,42.01580737,-21.03193604
1.22,-65.02139449,41.73307326,41.73307326,-21.10535258
1.221,-65.56829573,41.45028688,41.45028688,-21.17793703
1.222,-66.118681,41.16744806,41.16744806,-21.24973415
1.223,-66.67254747,40.8845566,40.88455659,-21.32079081
1.224,-67.22988923,40.60161228,40.60161228,-21.39115604
1.225,-67.79069715,40.31861492,40.31861492,-21.46088106
1.226,-68.35495878,40.0355643,40.0355643,-21.53001935
1.227,-68.92265813,39.75246021,39.75246021,-21.59862665
1.228,-69.49377558,39.46930246,39.46930246,-21.66676102
1.229,-70.06828771,39.18609081,39.18609081,-21.73448287
1.23,-70.64616715,38.90282506,38.90282506,-21.801855
1.231,-71.22738243,38.61950497,38.61950497,-21.86894261
1.232,-71.81189787,38.33613034,38.33613034,-21.93581336
1.233,-72.39967339,38.05270093,38.05270093,-22.00253735
1.234,-72.9906644,37.76921652,37.76921652,-22.06918721
1.235,-73.58482168,37.48567687,37.48567687,-22.13583805
1.236,-74.1820912,37.20208174,37.20208174,-22.20256754
1.237,-74.78241405,36.91843091,36.91843091,-22.26945587
1.238,-75.3857263,36.63472412,36.63472412,-22.33658581
1.239,-75.99195887,36.35096113,36.35096113,-22.40404268
1.24,-76.60103748,36.06714171,36.06714171,-22.47191438
1.241,-77.21288248,35.78326559,35.78326559,-22.54029138
1.242,-77.82740885,35.49933252,35.49933252,-22.60926672
1.243,-78.44452604,35.21534226,35.21534226,-22.678936
1.244,-79.06413799,34.93129453,34.93129453,-22.74939735
1.245,-79.68614301,34.64718909,34.64718909,-22.82075147
1.246,-80.31043379,34.36302566,34.36302566,-22.89310154
1.247,-80.93689735,34.07880398,34.07880398,-22.96655324
1.248,-81.56541505,33.79452378,33.79452378,-23.0412147
1.249,-82.19586258,33.51018478,33.51018478,-23.11719648
1.25,-82.82811,33.22578672,33.22578672,-23.1946115
1.251,-83.46202174,32.9413293,32.9413293,-23.27357504
1.252,-84.09745673,32.65681226,32.65681226,-23.35420464
1.253,-84.73426841,32.3722353,32.3722353,-23.43662006
1.254,-85.37230483,32.08759814,32.08759814,-23.52094325
1.255,-86.0114088,31.80290049,31.80290049,-23.60729823
1.256,-86.651418,31.51814205,31.51814205,-23.69581104
1.257,-87.29216511,31.23332254,31.23332254,-23.78660967
1.258,-87.93347803,30.94844165,30.94844165,-23.87982397
1.259,-88.57517999,30.66349908,30.66349908,-23.97558554
1.26,-89.21708986,30.37849452,30.37849452,-24.07402765
1.261,-89.85902227,30.09342768,30.09342768,-24.17528514
1.262,-90.50078795,29.80829824,29.80829824,-24.27949429
1.263,-91.14219392,29.52310588,29.52310588,-24.38679273
1.264,-91.78304381,29.2378503,29.2378503,-24.49731932
1.265,-92.42313815,28.95253118,28.95253118,-24.611214
1.266,-93.06227466,28.66714819,28.66714819,-24.72861766
1.267,-93.70024861,28.38170102,28.38170102,-24.84967205
1.268,-94.33685313,28.09618933,28.09618933,-24.97451956
1.269,-94.97187957,27.8106128,27.8106128,-25.10330315
1.27,-95.60511788,27.52497109,27.52497109,-25.23616614
1.271,-96.23635695,27.23926389,27.23926389,-25.37325207
1.272,-96.86538501,26.95349083,26.95349083,-25.51470454
1.273,-97.49199003,26.6676516,26.6676516,-25.66066706
1.274,-98.11596007,26.38174584,26.38174584,-25.81128282
1.275,-98.73708371,26.09577321,26.09577321,-25.96669458
1.276,-99.35515042,25.80973337,25.80973337,-26.12704444
1.277,-99.96995099,25.52362597,25.52362597,-26.29247367
1.278,-100.5812779,25.23745065,25.23745065,-26.46312254
1.279,-101.1889256,24.95120705,24.95120705,-26.63913007
1.28,-101.7926913,24.66489483,24.66489483,-26.82063391
1.281,-102.3923747,24.37851363,24.37851363,-27.00777006
1.282,-102.9877789,24.09206307,24.09206307,-27.20067275
1.283,-103.5787107,23.8055428,23.8055428,-27.39947413
1.284,-104.1649806,23.51895244,23.51895244,-27.60430417
1.285,-104.7464034,23.23229164,23.23229164,-27.81529038
1.286,-105.3227986,22.94556001,22.94556001,-28.0325576
1.287,-105.8939905,22.65875719,22.65875719,-28.25622781
1.288,-106.4598087,22.37188279,22.37188279,-28.48641991
1.289,-107.0200883,22.08493644,22.08493644,-28.72324949
1.29,-107.5746698,21.79791776,21.79791776,-28.96682861
1.291,-108.1234002,21.51082636,21.51082636,-29.2172656
1.292,-108.6661322,21.22366185,21.22366185,-29.47466481
1.293,-109.2027251,20.93642385,20.93642385,-29.73912643
1.294,-109.733045,20.64911197,20.64911197,-30.01074626
1.295,-110.2569644,20.36172581,20.36172581,-30.28961546
1.296,-110.7743628,20.07426499,20.07426499,-30.57582039
1.297,-111.285127,19.78672909,19.78672909,-30.86944235
1.298,-111.7891505,19.49911772,19.49911772,-31.17055742
1.299,-112.2863342,19.21143049,19.21143049,-31.4792362
1.3,-112.7765865,18.92366698,18.92366698,-31.79554363
1.301,-113.2598228,18.63582679,18.63582679,-32.11953883
1.302,-113.7359661,18.34790952,18.34790952,-32.45127482
1.303,-114.2049466,18.05991474,18.05991474,-32.79079842
1.304,-114.6667021,17.77184206,17.77184206,-33.13815001
1.305,-115.1211777,17.48369105,17.48369105,-33.4933634
1.306,-115.5683256,17.1954613,17.1954613,-33.85646561
1.307,-116.0081056,16.9071524,16.9071524,-34.22747675
1.308,-116.4404845,16.61876391,16.61876391,-34.60640987
1.309,-116.8654364,16.33029542,16.33029542,-34.99327079
1.31,-117.2829423,16.04174651,16.04174651,-35.38805799
1.311,-117.6929903,15.75311674,15.75311674,-35.7907625
1.312,-118.0955752,15.46440569,15.46440569,-36.20136777
1.313,-118.4906985,15.17561294,15.17561294,-36.61984959
1.314,-118.8783686,14.88673804,14.88673804,-37.04617602
1.315,-119.2585998,14.59778058,14.59778058,-37.48030729
1.316,-119.6314132,14.3087401,14.3087401,-37.92219578
1.317,-119.9968357,14.01961617,14.01961617,-38.37178596
1.318,-120.3549005,13.73040837,13.73040837,-38.82901442
1.319,-120.7056461,13.44111623,13.44111623,-39.29380979
1.32,-121.0491172,13.15173934,13.15173934,-39.76609284
1.321,-121.3853637,12.86227723,12.86227723,-40.24577643
1.322,-121.7144406,12.57272947,12.57272947,-40.73276565
1.323,-122.0364083,12.2830956,12.2830956,-41.22695783
1.324,-122.3513319,11.99337519,11.99337519,-41.72824265
1.325,-122.6592813,11.70356778,11.70356778,-42.23650226
1.326,-122.9603309,11.41367292,11.41367292,-42.75161141
1.327,-123.2545595,11.12369016,11.12369016,-43.2734376
1.328,-123.5420499,10.83361904,10.83361904,-43.80184126
1.329,-123.822889,10.54345911,10.54345911,-44.33667594
1.33,-124.0971672,10.25320992,10.25320992,-44.8777885
1.331,-124.3649787,9.962870998,9.962870998,-45.4250194
1.332,-124.626421,9.672441892,9.672441892,-45.97820289
1.333,-124.8815947,9.381922142,9.381922142,-46.53716732
1.334,-125.1306035,9.091311286,9.091311286,-47.10173544
1.335,-125.3735538,8.800608861,8.800608861,-47.67172464
1.336,-125.6105546,8.509814403,8.509814403,-48.24694737
1.337,-125.8417173,8.218927447,8.218927447,-48.8272114
1.338,-126.0671557,7.927947527,7.927947527,-49.41232019
1.339,-126.2869855,7.636874177,7.636874177,-50.00207329
1.34,-126.5013242,7.345706927,7.345706927,-50.59626668
1.341,-126.7102913,7.05444531,7.05444531,-51.19469316
1.342,-126.9140075,6.763088855,6.763088855,-51.79714277
1.343,-127.1125952,6.471637092,6.471637092,-52.40340315
1.344,-127.3061777,6.180089548,6.180089548,-53.01326
1.345,-127.4948795,5.888445752,5.888445752,-53.62649745
1.346,-127.6788259,5.59670523,5.59670523,-54.24289849
1.347,-127.858143,5.304867508,5.304867508,-54.86224537
1.348,-128.0329575,5.012932111,5.012932111,-55.48432004
1.349,-128.2033963,4.720898565,4.720898565,-56.10890452
1.35,-128.3695869,4.428766393,4.428766393,-56.73578135
1.351,-128.5316567,4.136535119,4.136535119,-57.36473395
1.352,-128.6897331,3.844204265,3.844204265,-57.99554701
1.353,-128.8439437,3.551773355,3.551773355,-58.6280069
1.354,-128.9944155,3.25924191,3.25924191,-59.26190201
1.355,-129.1412752,2.966609451,2.966609451,-59.89702311
1.356,-129.2846491,2.673875501,2.673875501,-60.53316372
1.357,-129.4246629,2.38103958,2.38103958,-61.17012039
1.358,-129.5614414,2.088101208,2.088101208,-61.80769305
1.359,-129.6951088,1.795059906,1.795059906,-62.4456853
1.36,-129.8257882,1.501915195,1.501915195,-63.08390467
1.361,-129.9536019,1.208666593,1.208666593,-63.72216288
1.362,-130.0786708,0.915313621,0.915313621,-64.36027611
1.363,-130.2011148,0.6218558,0.6218558,-64.99806518
1.364,-130.3210526,0.328292648,0.328292648,-65.63535578
1.365,-130.4386011,0.034623685,0.034623685,-66.27197864
1.366,-130.5538764,-0.259151568,-0.259151568,-66.90776967
1.367,-130.6669925,-0.553033592,-0.553033592,-67.54257015
1.368,-130.7780622,-0.847022866,-0.847022866,-68.17622682
1.369,-130.8871965,-1.141119871,-1.141119871,-68.80859197
1.37,-130.9945048,-1.435325084,-1.435325084,-69.43952355
1.371,-131.1000946,-1.729638987,-1.729638987,-70.06888523
1.372,-131.2040718,-2.024062056,-2.024062056,-70.69654641
1.373,-131.3065404,-2.318594771,-2.318594771,-71.3223823
1.374,-131.4076024,-2.61323761,-2.61323761,-71.94627391
1.375,-131.507358,-2.90799105,-2.90799105,-72.56810804
1.376,-131.6059054,-3.202855567,-3.202855567,-73.18777725
1.377,-131.7033408,-3.497831638,-3.497831638,-73.80517987
1.378,-131.7997585,-3.792919739,-3.792919739,-74.42021989
1.379,-131.8952506,-4.088120345,-4.088120345,-75.03280695
1.38,-131.9899073,-4.383433929,-4.383433929,-75.64285625
1.381,-132.0838167,-4.678860966,-4.678860966,-76.25028846
1.382,-132.1770647,-4.974401927,-4.974401927,-76.85502962
1.383,-132.2697353,-5.270057285,-5.270057285,-77.45701107
1.384,-132.3619102,-5.565827509,-5.565827509,-78.05616929
1.385,-132.4536693,-5.861713071,-5.861713071,-78.65244585
1.386,-132.5450901,-6.157714438,-6.157714438,-79.2457872
1.387,-132.6362482,-6.453832078,-6.453832078,-79.83614461
1.388,-132.727217,-6.750066458,-6.750066458,-80.42347398
1.389,-132.8180679,-7.046418042,-7.046418042,-81.00773576
1.39,-132.9088703,-7.342887295,-7.342887295,-81.58889476
1.391,-132.9996912,-7.639474679,-7.639474679,-82.16691999
1.392,-133.090596,-7.936180655,-7.936180655,-82.74178459
1.393,-133.1816479,-8.233005683,-8.233005683,-83.31346557
1.394,-133.272908,-8.529950222,-8.529950222,-83.88194378
1.395,-133.3644354,-8.827014727,-8.827014727,-84.44720364
1.396,-133.4562875,-9.124199655,-9.124199656,-85.00923309
1.397,-133.5485194,-9.421505459,-9.421505459,-85.56802338
1.398,-133.6411846,-9.718932591,-9.718932591,-86.12356894
1.399,-133.7343345,-10.0164815,-10.0164815,-86.67586723
1.4,-133.8280187,-10.31415263,-10.31415263,-87.2249186
1.401,-133.922285,-10.61194644,-10.61194644,-87.77072616
1.402,-134.0171794,-10.90986336,-10.90986336,-88.31329559
1.403,-134.1127461,-11.20790384,-11.20790384,-88.85263506
1.404,-134.2090275,-11.50606832,-11.50606832,-89.38875508
1.405,-134.3060643,-11.80435724,-11.80435724,-89.92166834
1.406,-134.4038957,-12.10277103,-12.10277103,-90.45138961
1.407,-134.5025591,-12.40131013,-12.40131013,-90.97793561
1.408,-134.6020903,-12.69997496,-12.69997496,-91.50132489
1.409,-134.7025235,-12.99876597,-12.99876597,-92.0215777
1.41,-134.8038915,-13.29768356,-13.29768356,-92.53871591
1.411,-134.9062254,-13.59672817,-13.59672817,-93.05276285
1.412,-135.009555,-13.89590023,-13.89590023,-93.56374325
1.413,-135.1139085,-14.19520014,-14.19520014,-94.07168312
1.414,-135.2193129,-14.49462832,-14.49462832,-94.57660965
1.415,-135.3257937,-14.7941852,-14.7941852,-95.0785511
1.416,-135.4333751,-15.09387117,-15.09387117,-95.57753677
1.417,-135.54208,-15.39368665,-15.39368665,-96.07359684
1.418,-135.65193,-15.69363204,-15.69363204,-96.56676232
1.419,-135.7629457,-15.99370774,-15.99370774,-97.05706498
1.42,-135.8751462,-16.29391416,-16.29391416,-97.54453728
1.421,-135.9885496,-16.59425168,-16.59425168,-98.02921225
1.422,-136.1031728,-16.89472071,-16.89472071,-98.51112349
1.423,-136.2190319,-17.19532162,-17.19532163,-98.99030504
1.424,-136.3361415,-17.49605482,-17.49605482,-99.46679136
1.425,-136.4545156,-17.79692067,-17.79692067,-99.94061728
1.426,-136.5741668,-18.09791956,-18.09791956,-100.4118179
1.427,-136.6951071,-18.39905186,-18.39905186,-100.8804286
1.428,-136.8173475,-18.70031795,-18.70031795,-101.3464848
1.429,-136.9408978,-19.00171819,-19.00171819,-101.8100223
1.43,-137.0657674,-19.30325296,-19.30325296,-102.2710769
1.431,-137.1919646,-19.6049226,-19.6049226,-102.7296845
1.432,-137.3194968,-19.90672748,-19.90672748,-103.1858808
1.433,-137.4483709,-20.20866795,-20.20866795,-103.6397018
1.434,-137.5785929,-20.51074436,-20.51074436,-104.0911832
1.435,-137.710168,-20.81295705,-20.81295705,-104.5403608
1.436,-137.8431008,-21.11530637,-21.11530637,-104.9872703
1.437,-137.9773953,-21.41779266,-21.41779266,-105.431947
1.438,-138.1130548,-21.72041624,-21.72041624,-105.8744263
1.439,-138.2500818,-22.02317744,-22.02317744,-106.3147434
1.44,-138.3884786,-22.32607659,-22.32607659,-106.7529331
1.441,-138.5282465,-22.62911401,-22.62911401,-107.1890301
1.442,-138.6693865,-22.93229001,-22.93229001,-107.6230689
1.443,-138.8118991,-23.2356049,-23.2356049,-108.0550836
1.444,-138.9557842,-23.53905899,-23.53905899,-108.4851082
1.445,-139.1010412,-23.84265258,-23.84265258,-108.9131761
1.446,-139.2476692,-24.14638597,-24.14638597,-109.3393207
1.447,-139.3956666,-24.45025944,-24.45025944,-109.7635748
1.448,-139.5450315,-24.75427329,-24.75427329,-110.1859712
1.449,-139.6957618,-25.05842779,-25.05842779,-110.606542
1.45,-139.8478547,-25.36272321,-25.36272321,-111.0253192
1.451,-140.0013072,-25.66715984,-25.66715984,-111.4423343
1.452,-140.156116,-25.97173794,-25.97173794,-111.8576186
1.453,-140.3122773,-26.27645777,-26.27645777,-112.2712027
1.454,-140.4697871,-26.58131958,-26.58131958,-112.6831171
1.455,-140.628641,-26.88632362,-26.88632362,-113.0933918
1.456,-140.7888346,-27.19147013,-27.19147013,-113.5020565
1.457,-140.9503628,-27.49675937,-27.49675937,-113.9091405
1.458,-141.1132206,-27.80219155,-27.80219155,-114.3146725
1.459,-141.2774026,-28.1077669,-28.1077669,-114.7186811
