Freq [GHz],"dB(S(1,1)) [] - _1_for_ON__0_for_OFF='0'","dB(S(1,1)) [] - _1_for_ON__0_for_OFF='1'","dB(S(2,1)) [] - _1_for_ON__0_for_OFF='0'","dB(S(2,1)) [] - _1_for_ON__0_for_OFF='1'"
4.782,-3.704123868,-3.844578188,-22.90422744,-17.7086562
4.783,-3.684801142,-3.827848085,-23.09332874,-17.84790716
4.784,-3.665689065,-3.811346631,-23.28270213,-17.98753202
4.785,-3.646785964,-3.795072238,-23.47232428,-18.12753777
4.786,-3.628090098,-3.779023186,-23.66217086,-18.26793199
4.787,-3.609599664,-3.763197633,-23.85221649,-18.40872281
4.788,-3.591312808,-3.747593633,-24.04243465,-18.54991894
4.789,-3.573227627,-3.732209141,-24.23279764,-18.69152968
4.79,-3.555342177,-3.717042025,-24.4232765,-18.83356488
4.791,-3.537654476,-3.702090078,-24.61384096,-18.97603497
4.792,-3.520162513,-3.687351021,-24.80445934,-19.11895095
4.793,-3.502864249,-3.672822518,-24.99509852,-19.26232438
4.794,-3.485757621,-3.658502179,-25.18572384,-19.4061674
4.795,-3.46884055,-3.644387569,-25.37629902,-19.55049269
4.796,-3.452110941,-3.630476217,-25.56678611,-19.69531351
4.797,-3.435566687,-3.616765615,-25.75714541,-19.84064368
4.798,-3.419205675,-3.603253234,-25.94733537,-19.98649755
4.799,-3.403025785,-3.589936522,-26.13731255,-20.13289004
4.8,-3.387024895,-3.576812909,-26.3270315,-20.27983661
4.801,-3.371200885,-3.563879818,-26.51644473,-20.42735325
4.802,-3.355551634,-3.551134662,-26.70550261,-20.5754565
4.803,-3.340075028,-3.538574852,-26.89415329,-20.7241634
4.804,-3.32476896,-3.526197801,-27.08234263,-20.87349153
4.805,-3.309631331,-3.514000925,-27.27001414,-21.02345896
4.806,-3.294660052,-3.501981648,-27.45710892,-21.17408426
4.807,-3.279853045,-3.490137403,-27.64356556,-21.32538647
4.808,-3.265208247,-3.478465636,-27.82932012,-21.47738511
4.809,-3.250723606,-3.466963811,-28.01430603,-21.63010012
4.81,-3.23639709,-3.455629406,-28.19845411,-21.78355188
4.811,-3.22222668,-3.44445992,-28.38169245,-21.93776117
4.812,-3.208210375,-3.433452873,-28.56394642,-22.09274914
4.813,-3.194346195,-3.422605808,-28.74513864,-22.24853727
4.814,-3.180632175,-3.411916292,-28.92518896,-22.40514736
4.815,-3.167066374,-3.401381917,-29.10401447,-22.56260146
4.816,-3.153646867,-3.391000304,-29.28152948,-22.72092186
4.817,-3.140371754,-3.3807691,-29.45764557,-22.88013098
4.818,-3.127239153,-3.370685982,-29.63227162,-23.04025138
4.819,-3.114247207,-3.360748656,-29.80531386,-23.20130564
4.82,-3.101394078,-3.350954859,-29.97667597,-23.36331631
4.821,-3.088677953,-3.34130236,-30.14625914,-23.5263058
4.822,-3.076097039,-3.331788957,-30.3139622,-23.69029633
4.823,-3.063649567,-3.322412482,-30.47968176,-23.85530977
4.824,-3.051333793,-3.313170801,-30.64331235,-24.02136754
4.825,-3.039147993,-3.304061809,-30.80474664,-24.18849046
4.826,-3.027090467,-3.295083437,-30.9638756,-24.35669861
4.827,-3.015159539,-3.286233649,-31.1205888,-24.52601115
4.828,-3.003353555,-3.277510441,-31.27477459,-24.69644611
4.829,-2.991670887,-3.268911844,-31.42632044,-24.86802017
4.83,-2.980109925,-3.260435922,-31.57511325,-25.04074844
4.831,-2.968669087,-3.252080772,-31.72103965,-25.21464412
4.832,-2.957346811,-3.243844525,-31.8639864,-25.38971826
4.833,-2.946141559,-3.235725346,-32.00384076,-25.56597934
4.834,-2.935051816,-3.227721432,-32.14049088,-25.74343293
4.835,-2.924076089,-3.219831014,-32.27382625,-25.92208123
4.836,-2.913212906,-3.212052356,-32.40373812,-26.10192258
4.837,-2.902460821,-3.204383754,-32.53011994,-26.2829509
4.838,-2.891818405,-3.196823537,-32.65286787,-26.46515512
4.839,-2.881284256,-3.189370068,-32.77188121,-26.64851845
4.84,-2.870856989,-3.182021738,-32.88706286,-26.8330177
4.841,-2.860535244,-3.174776975,-32.99831982,-27.01862235
4.842,-2.85031768,-3.167634234,-33.10556364,-27.20529372
4.843,-2.840202977,-3.160592003,-33.20871085,-27.3929839
4.844,-2.830189837,-3.153648801,-33.30768338,-27.58163465
4.845,-2.820276982,-3.146803179,-33.40240902,-27.77117615
4.846,-2.810463153,-3.140053715,-33.49282174,-27.96152568
4.847,-2.800747113,-3.133399019,-33.57886204,-28.15258615
4.848,-2.791127642,-3.12683773,-33.6604773,-28.34424451
4.849,-2.781603541,-3.120368518,-33.73762201,-28.53637005
4.85,-2.772173631,-3.113990078,-33.81025802,-28.72881256
4.851,-2.76283675,-3.107701137,-33.87835471,-28.92140041
4.852,-2.753591756,-3.101500449,-33.9418891,-29.11393849
4.853,-2.744437525,-3.095386795,-34.00084596,-29.30620612
4.854,-2.735372951,-3.089358985,-34.05521785,-29.49795485
4.855,-2.726396945,-3.083415855,-34.10500504,-29.68890629
4.856,-2.717508436,-3.077556268,-34.1502155,-29.87874999
4.857,-2.708706372,-3.071779113,-34.19086476,-30.06714137
4.858,-2.699989716,-3.066083305,-34.22697573,-30.25369989
4.859,-2.691357447,-3.060467786,-34.25857851,-30.43800746
4.86,-2.682808563,-3.054931522,-34.28571015,-30.61960735
4.861,-2.674342078,-3.049473504,-34.30841433,-30.79800347
4.862,-2.665957019,-3.044092747,-34.32674108,-30.97266055
4.863,-2.657652431,-3.038788293,-34.3407464,-31.14300502
4.864,-2.649427375,-3.033559205,-34.35049194,-31.30842701
4.865,-2.641280926,-3.02840457,-34.35604456,-31.46828353
4.866,-2.633212173,-3.0233235,-34.35747596,-31.62190301
4.867,-2.625220223,-3.018315128,-34.35486227,-31.76859137
4.868,-2.617304195,-3.01337861,-34.34828364,-31.90763964
4.869,-2.609463221,-3.008513126,-34.33782378,-32.03833322
4.87,-2.60169645,-3.003717875,-34.32356962,-32.15996259
4.871,-2.594003043,-2.998992081,-34.30561084,-32.27183552
4.872,-2.586382175,-2.994334986,-34.28403949,-32.37329022
4.873,-2.578833034,-2.989745855,-34.25894964,-32.46370932
4.874,-2.57135482,-2.985223974,-34.23043696,-32.54253392
4.875,-2.563946749,-2.980768649,-34.19859838,-32.60927733
4.876,-2.556608046,-2.976379205,-34.16353178,-32.66353772
4.877,-2.549337951,-2.972054989,-34.12533563,-32.70500906
4.878,-2.542135714,-2.967795366,-34.08410872,-32.73348987
4.879,-2.535000599,-2.963599721,-34.03994988,-32.74888905
4.88,-2.52793188,-2.959467458,-33.99295772,-32.75122866
4.881,-2.520928844,-2.955398,-33.94323038,-32.74064339
4.882,-2.513990788,-2.951390788,-33.89086534,-32.71737673
4.883,-2.507117021,-2.947445283,-33.8359592,-32.68177407
4.884,-2.500306864,-2.943560961,-33.77860751,-32.63427326
4.885,-2.493559646,-2.939737319,-33.71890462,-32.57539296
4.886,-2.486874708,-2.93597387,-33.65694352,-32.50571958
4.887,-2.480251403,-2.932270145,-33.59281575,-32.42589339
4.888,-2.473689091,-2.928625691,-33.52661125,-32.3365944
4.889,-2.467187145,-2.925040073,-33.45841829,-32.23852862
4.89,-2.460744946,-2.921512872,-33.38832339,-32.13241516
4.891,-2.454361885,-2.918043687,-33.31641123,-32.01897452
4.892,-2.448037363,-2.914632132,-33.24276464,-31.89891832
4.893,-2.44177079,-2.911277837,-33.1674645,-31.77294056
4.894,-2.435561584,-2.907980448,-33.09058976,-31.64171058
4.895,-2.429409175,-2.904739628,-33.01221737,-31.50586743
4.896,-2.423313,-2.901555053,-32.93242227,-31.36601583
4.897,-2.417272503,-2.898426417,-32.85127743,-31.22272342
4.898,-2.41128714,-2.895353428,-32.76885376,-31.0765191
4.899,-2.405356372,-2.892335808,-32.68522019,-30.9278924
4.9,-2.399479672,-2.889373296,-32.60044364,-30.77729367
4.901,-2.393656517,-2.886465643,-32.51458904,-30.62513488
4.902,-2.387886395,-2.883612617,-32.42771935,-30.47179089
4.903,-2.3821688,-2.880813998,-32.33989556,-30.31760117
4.904,-2.376503235,-2.878069582,-32.25117677,-30.1628717
4.905,-2.37088921,-2.875379179,-32.16162014,-30.00787704
4.906,-2.365326243,-2.872742611,-32.07128099,-29.85286247
4.907,-2.359813857,-2.870159715,-31.98021279,-29.69804624
4.908,-2.354351585,-2.867630341,-31.88846718,-29.54362164
4.909,-2.348938966,-2.865154354,-31.79609406,-29.38975915
4.91,-2.343575544,-2.862731631,-31.70314159,-29.23660844
4.911,-2.338260874,-2.860362061,-31.60965621,-29.08430023
4.912,-2.332994513,-2.858045547,-31.51568271,-28.93294812
4.913,-2.327776028,-2.855782007,-31.42126427,-28.78265026
4.914,-2.322604991,-2.853571368,-31.32644246,-28.63349083
4.915,-2.317480981,-2.851413573,-31.23125733,-28.48554154
4.916,-2.312403581,-2.849308574,-31.13574741,-28.33886289
4.917,-2.307372383,-2.847256339,-31.03994976,-28.19350535
4.918,-2.302386984,-2.845256846,-30.94390003,-28.04951048
4.919,-2.297446987,-2.843310085,-30.84763246,-27.90691189
4.92,-2.292551999,-2.84141606,-30.75117996,-27.76573613
4.921,-2.287701636,-2.839574785,-30.65457413,-27.62600349
4.922,-2.282895516,-2.837786286,-30.55784527,-27.48772875
4.923,-2.278133266,-2.836050602,-30.46102248,-27.35092181
4.924,-2.273414516,-2.834367783,-30.36413365,-27.21558826
4.925,-2.268738903,-2.83273789,-30.2672055,-27.08172995
4.926,-2.264106066,-2.831160996,-30.17026365,-26.94934543
4.927,-2.259515654,-2.829637184,-30.0733326,-26.81843035
4.928,-2.254967317,-2.82816655,-29.97643582,-26.68897789
4.929,-2.250460712,-2.8267492,-29.87959575,-26.56097905
4.93,-2.2459955,-2.825385251,-29.78283385,-26.43442298
4.931,-2.241571348,-2.824074833,-29.68617063,-26.30929721
4.932,-2.237187926,-2.822818083,-29.58962568,-26.18558793
4.933,-2.23284491,-2.821615152,-29.49321768,-26.06328018
4.934,-2.22854198,-2.820466199,-29.39696448,-25.94235804
4.935,-2.22427882,-2.819371397,-29.30088309,-25.82280477
4.936,-2.22005512,-2.818330926,-29.20498972,-25.70460303
4.937,-2.215870572,-2.817344978,-29.10929981,-25.58773493
4.938,-2.211724876,-2.816413756,-29.01382806,-25.4721822
4.939,-2.207617731,-2.815537471,-28.91858846,-25.35792626
4.94,-2.203548844,-2.814716345,-28.82359428,-25.24494834
4.941,-2.199517926,-2.813950612,-28.72885818,-25.13322953
4.942,-2.19552469,-2.813240514,-28.63439213,-25.02275089
4.943,-2.191568855,-2.812586302,-28.54020751,-24.91349346
4.944,-2.187650141,-2.811988239,-28.44631511,-24.80543837
4.945,-2.183768274,-2.811446597,-28.35272514,-24.69856684
4.946,-2.179922985,-2.810961655,-28.25944727,-24.59286025
4.947,-2.176114006,-2.810533706,-28.16649065,-24.48830018
4.948,-2.172341073,-2.810163049,-28.07386391,-24.38486841
4.949,-2.168603927,-2.809849994,-27.98157521,-24.28254698
4.95,-2.164902312,-2.809594858,-27.88963223,-24.18131823
4.951,-2.161235974,-2.809397972,-27.79804222,-24.08116474
4.952,-2.157604664,-2.80925967,-27.70681199,-23.98206946
4.953,-2.154008137,-2.809180299,-27.61594793,-23.88401563
4.954,-2.150446149,-2.809160214,-27.52545606,-23.78698684
4.955,-2.146918461,-2.809199778,-27.43534201,-23.69096705
4.956,-2.143424836,-2.809299364,-27.34561104,-23.59594057
4.957,-2.139965041,-2.809459352,-27.25626807,-23.50189207
4.958,-2.136538846,-2.809680133,-27.16731768,-23.40880661
4.959,-2.133146024,-2.809962103,-27.07876415,-23.31666965
4.96,-2.129786351,-2.81030567,-26.99061143,-23.22546701
4.961,-2.126459604,-2.810711248,-26.90286321,-23.13518492
4.962,-2.123165567,-2.811179259,-26.81552287,-23.04581001
4.963,-2.119904024,-2.811710135,-26.72859353,-22.95732928
4.964,-2.116674761,-2.812304314,-26.64207808,-22.86973018
4.965,-2.113477569,-2.812962242,-26.55597914,-22.78300052
4.966,-2.110312241,-2.813684375,-26.47029909,-22.69712855
4.967,-2.107178573,-2.814471173,-26.38504013,-22.61210289
4.968,-2.104076361,-2.815323108,-26.3002042,-22.52791261
4.969,-2.101005408,-2.816240656,-26.21579306,-22.44454716
4.97,-2.097965516,-2.817224301,-26.13180828,-22.3619964
4.971,-2.094956491,-2.818274535,-26.04825124,-22.28025064
4.972,-2.091978141,-2.819391857,-25.96512314,-22.19930056
4.973,-2.089030277,-2.820576774,-25.88242502,-22.11913728
4.974,-2.086112712,-2.821829797,-25.80015777,-22.03975234
4.975,-2.083225262,-2.823151446,-25.7183221,-21.96113768
4.976,-2.080367744,-2.824542249,-25.6369186,-21.88328569
4.977,-2.077539979,-2.826002737,-25.55594771,-21.80618916
4.978,-2.074741788,-2.82753345,-25.47540975,-21.72984133
4.979,-2.071972996,-2.829134934,-25.39530491,-21.65423585
4.98,-2.06923343,-2.83080774,-25.31563327,-21.57936682
4.981,-2.06652292,-2.832552427,-25.23639478,-21.50522877
4.982,-2.063841295,-2.834369559,-25.15758929,-21.43181667
4.983,-2.061188389,-2.836259705,-25.07921657,-21.35912596
4.984,-2.058564037,-2.838223441,-25.00127626,-21.2871525
4.985,-2.055968077,-2.840261348,-24.92376795,-21.21589263
4.986,-2.053400348,-2.842374011,-24.84669111,-21.14534315
4.987,-2.05086069,-2.844562024,-24.77004515,-21.07550133
4.988,-2.048348947,-2.846825983,-24.69382939,-21.00636492
4.989,-2.045864965,-2.849166489,-24.61804308,-20.93793214
4.99,-2.043408589,-2.851584149,-24.54268542,-20.87020174
4.991,-2.04097967,-2.854079574,-24.46775552,-20.80317294
4.992,-2.038578056,-2.856653381,-24.39325245,-20.73684549
4.993,-2.036203602,-2.859306189,-24.31917521,-20.67121965
4.994,-2.033856161,-2.862038623,-24.24552276,-20.60629622
4.995,-2.031535589,-2.864851312,-24.17229399,-20.54207655
4.996,-2.029241743,-2.867744888,-24.09948775,-20.47856254
4.997,-2.026974484,-2.870719987,-24.02710287,-20.41575665
4.998,-2.024733673,-2.873777249,-23.95513811,-20.35366193
4.999,-2.022519171,-2.876917317,-23.8835922,-20.29228203
5,-2.020330844,-2.880140836,-23.81246384,-20.23162121
1,,,,
1.001,,,,
1.002,,,,
1.003,,,,
1.004,,,,
1.005,,,,
1.006,,,,
1.007,,,,
1.008,,,,
1.009,,,,
1.01,,,,
1.011,,,,
1.012,,,,
1.013,,,,
1.014,,,,
1.015,,,,
1.016,,,,
1.017,,,,
1.018,,,,
1.019,,,,
1.02,,,,
1.021,,,,
1.022,,,,
1.023,,,,
1.024,,,,
1.025,,,,
1.026,,,,
1.027,,,,
1.028,,,,
1.029,,,,
1.03,,,,
1.031,,,,
1.032,,,,
1.033,,,,
1.034,,,,
1.035,,,,
1.036,,,,
1.037,,,,
1.038,,,,
1.039,,,,
1.04,,,,
1.041,,,,
1.042,,,,
1.043,,,,
1.044,,,,
1.045,,,,
1.046,,,,
1.047,,,,
1.048,,,,
1.049,,,,
1.05,,,,
1.051,,,,
1.052,,,,
1.053,,,,
1.054,,,,
1.055,,,,
1.056,,,,
1.057,,,,
1.058,,,,
1.059,,,,
1.06,,,,
1.061,,,,
1.062,,,,
1.063,,,,
1.064,,,,
1.065,,,,
1.066,,,,
1.067,,,,
1.068,,,,
1.069,,,,
1.07,,,,
1.071,,,,
1.072,,,,
1.073,,,,
1.074,,,,
1.075,,,,
1.076,,,,
1.077,,,,
1.078,,,,
1.079,,,,
1.08,,,,
1.081,,,,
1.082,,,,
1.083,,,,
1.084,,,,
1.085,,,,
1.086,,,,
1.087,,,,
1.088,,,,
1.089,,,,
1.09,,,,
1.091,,,,
1.092,,,,
1.093,,,,
1.094,,,,
1.095,,,,
1.096,,,,
1.097,,,,
1.098,,,,
1.099,,,,
1.1,,,,
1.101,,,,
1.102,,,,
1.103,,,,
1.104,,,,
1.105,,,,
1.106,,,,
1.107,,,,
1.108,,,,
1.109,,,,
1.11,,,,
1.111,,,,
1.112,,,,
1.113,,,,
1.114,,,,
1.115,,,,
1.116,,,,
1.117,,,,
1.118,,,,
1.119,,,,
1.12,,,,
1.121,,,,
1.122,,,,
1.123,,,,
1.124,,,,
1.125,,,,
1.126,,,,
1.127,,,,
1.128,,,,
1.129,,,,
1.13,,,,
1.131,,,,
1.132,,,,
1.133,,,,
1.134,,,,
1.135,,,,
1.136,,,,
1.137,,,,
1.138,,,,
1.139,,,,
1.14,,,,
1.141,,,,
1.142,,,,
1.143,,,,
1.144,,,,
1.145,,,,
1.146,,,,
1.147,,,,
1.148,,,,
1.149,,,,
1.15,,,,
1.151,,,,
1.152,,,,
1.153,,,,
1.154,,,,
1.155,,,,
1.156,,,,
1.157,,,,
1.158,,,,
1.159,,,,
1.16,,,,
1.161,,,,
1.162,,,,
1.163,,,,
1.164,,,,
1.165,,,,
1.166,,,,
1.167,,,,
1.168,,,,
1.169,,,,
1.17,,,,
1.171,,,,
1.172,,,,
1.173,,,,
1.174,,,,
1.175,,,,
1.176,,,,
1.177,,,,
1.178,,,,
1.179,,,,
1.18,,,,
1.181,,,,
1.182,,,,
1.183,,,,
1.184,,,,
1.185,,,,
1.186,,,,
1.187,,,,
1.188,,,,
1.189,,,,
1.19,,,,
1.191,,,,
1.192,,,,
1.193,,,,
1.194,,,,
1.195,,,,
1.196,,,,
1.197,,,,
1.198,,,,
1.199,,,,
1.2,,,,
1.201,,,,
1.202,,,,
1.203,,,,
1.204,,,,
1.205,,,,
1.206,,,,
1.207,,,,
1.208,,,,
1.209,,,,
1.21,,,,
1.211,,,,
1.212,,,,
1.213,,,,
1.214,,,,
1.215,,,,
1.216,,,,
1.217,,,,
1.218,,,,
1.219,,,,
1.22,,,,
1.221,,,,
1.222,,,,
1.223,,,,
1.224,,,,
1.225,,,,
1.226,,,,
1.227,,,,
1.228,,,,
1.229,,,,
1.23,,,,
1.231,,,,
1.232,,,,
1.233,,,,
1.234,,,,
1.235,,,,
1.236,,,,
1.237,,,,
1.238,,,,
1.239,,,,
1.24,,,,
1.241,,,,
1.242,,,,
1.243,,,,
1.244,,,,
1.245,,,,
1.246,,,,
1.247,,,,
1.248,,,,
1.249,,,,
1.25,,,,
1.251,,,,
1.252,,,,
1.253,,,,
1.254,,,,
1.255,,,,
1.256,,,,
1.257,,,,
1.258,,,,
1.259,,,,
1.26,,,,
1.261,,,,
1.262,,,,
1.263,,,,
1.264,,,,
1.265,,,,
1.266,,,,
1.267,,,,
1.268,,,,
1.269,,,,
1.27,,,,
1.271,,,,
1.272,,,,
1.273,,,,
1.274,,,,
1.275,,,,
1.276,,,,
1.277,,,,
1.278,,,,
1.279,,,,
1.28,,,,
1.281,,,,
1.282,,,,
1.283,,,,
1.284,,,,
1.285,,,,
1.286,,,,
1.287,,,,
1.288,,,,
1.289,,,,
1.29,,,,
1.291,,,,
1.292,,,,
1.293,,,,
1.294,,,,
1.295,,,,
1.296,,,,
1.297,,,,
1.298,,,,
1.299,,,,
1.3,,,,
1.301,,,,
1.302,,,,
1.303,,,,
1.304,,,,
1.305,,,,
1.306,,,,
1.307,,,,
1.308,,,,
1.309,,,,
1.31,,,,
1.311,,,,
1.312,,,,
1.313,,,,
1.314,,,,
1.315,,,,
1.316,,,,
1.317,,,,
1.318,,,,
1.319,,,,
1.32,,,,
1.321,,,,
1.322,,,,
1.323,,,,
1.324,,,,
1.325,,,,
1.326,,,,
1.327,,,,
1.328,,,,
1.329,,,,
1.33,,,,
1.331,,,,
1.332,,,,
1.333,,,,
1.334,,,,
1.335,,,,
1.336,,,,
1.337,,,,
1.338,,,,
1.339,,,,
1.34,,,,
1.341,,,,
1.342,,,,
1.343,,,,
1.344,,,,
1.345,,,,
1.346,,,,
1.347,,,,
1.348,,,,
1.349,,,,
1.35,,,,
1.351,,,,
1.352,,,,
1.353,,,,
1.354,,,,
1.355,,,,
1.356,,,,
1.357,,,,
1.358,,,,
1.359,,,,
1.36,,,,
1.361,,,,
1.362,,,,
1.363,,,,
1.364,,,,
1.365,,,,
1.366,,,,
1.367,,,,
1.368,,,,
1.369,,,,
1.37,,,,
1.371,,,,
1.372,,,,
1.373,,,,
1.374,,,,
1.375,,,,
1.376,,,,
1.377,,,,
1.378,,,,
1.379,,,,
1.38,,,,
1.381,,,,
1.382,,,,
1.383,,,,
1.384,,,,
1.385,,,,
1.386,,,,
1.387,,,,
1.388,,,,
1.389,,,,
1.39,,,,
1.391,,,,
1.392,,,,
1.393,,,,
1.394,,,,
1.395,,,,
1.396,,,,
1.397,,,,
1.398,,,,
1.399,,,,
1.4,,,,
1.401,,,,
1.402,,,,
1.403,,,,
1.404,,,,
1.405,,,,
1.406,,,,
1.407,,,,
1.408,,,,
1.409,,,,
1.41,,,,
1.411,,,,
1.412,,,,
1.413,,,,
1.414,,,,
1.415,,,,
1.416,,,,
1.417,,,,
1.418,,,,
1.419,,,,
1.42,,,,
1.421,,,,
1.422,,,,
1.423,,,,
1.424,,,,
1.425,,,,
1.426,,,,
1.427,,,,
1.428,,,,
1.429,,,,
1.43,,,,
1.431,,,,
1.432,,,,
1.433,,,,
1.434,,,,
1.435,,,,
1.436,,,,
1.437,,,,
1.438,,,,
1.439,,,,
1.44,,,,
1.441,,,,
1.442,,,,
1.443,,,,
1.444,,,,
1.445,,,,
1.446,,,,
1.447,,,,
1.448,,,,
1.449,,,,
1.45,,,,
1.451,,,,
1.452,,,,
1.453,,,,
1.454,,,,
1.455,,,,
1.456,,,,
1.457,,,,
1.458,,,,
1.459,,,,
1.46,,,,
1.461,,,,
1.462,,,,
1.463,,,,
1.464,,,,
1.465,,,,
1.466,,,,
1.467,,,,
1.468,,,,
1.469,,,,
1.47,,,,
1.471,,,,
1.472,,,,
1.473,,,,
1.474,,,,
1.475,,,,
1.476,,,,
1.477,,,,
1.478,,,,
1.479,,,,
1.48,,,,
1.481,,,,
1.482,,,,
1.483,,,,
1.484,,,,
1.485,,,,
1.486,,,,
1.487,,,,
1.488,,,,
1.489,,,,
1.49,,,,
1.491,,,,
1.492,,,,
1.493,,,,
1.494,,,,
1.495,,,,
1.496,,,,
1.497,,,,
1.498,,,,
1.499,,,,
1.5,,,,
1.501,,,,
1.502,,,,
1.503,,,,
1.504,,,,
1.505,,,,
1.506,,,,
1.507,,,,
1.508,,,,
1.509,,,,
1.51,,,,
1.511,,,,
1.512,,,,
1.513,,,,
1.514,,,,
1.515,,,,
1.516,,,,
1.517,,,,
1.518,,,,
1.519,,,,
1.52,,,,
1.521,,,,
1.522,,,,
1.523,,,,
1.524,,,,
1.525,,,,
1.526,,,,
1.527,,,,
1.528,,,,
1.529,,,,
1.53,,,,
1.531,,,,
1.532,,,,
1.533,,,,
1.534,,,,
1.535,,,,
1.536,,,,
1.537,,,,
1.538,,,,
1.539,,,,
1.54,,,,
1.541,,,,
1.542,,,,
1.543,,,,
1.544,,,,
1.545,,,,
1.546,,,,
1.547,,,,
1.548,,,,
1.549,,,,
1.55,,,,
1.551,,,,
1.552,,,,
1.553,,,,
1.554,,,,
1.555,,,,
1.556,,,,
1.557,,,,
1.558,,,,
1.559,,,,
1.56,,,,
1.561,,,,
1.562,,,,
1.563,,,,
1.564,,,,
1.565,,,,
1.566,,,,
1.567,,,,
1.568,,,,
1.569,,,,
1.57,,,,
1.571,,,,
1.572,,,,
1.573,,,,
1.574,,,,
1.575,,,,
1.576,,,,
1.577,,,,
1.578,,,,
1.579,,,,
1.58,,,,
1.581,,,,
1.582,,,,
1.583,,,,
1.584,,,,
1.585,,,,
1.586,,,,
1.587,,,,
1.588,,,,
1.589,,,,
1.59,,,,
1.591,,,,
1.592,,,,
1.593,,,,
1.594,,,,
1.595,,,,
1.596,,,,
1.597,,,,
1.598,,,,
1.599,,,,
1.6,,,,
1.601,,,,
1.602,,,,
1.603,,,,
1.604,,,,
1.605,,,,
1.606,,,,
1.607,,,,
1.608,,,,
1.609,,,,
1.61,,,,
1.611,,,,
1.612,,,,
1.613,,,,
1.614,,,,
1.615,,,,
1.616,,,,
1.617,,,,
1.618,,,,
1.619,,,,
1.62,,,,
1.621,,,,
1.622,,,,
1.623,,,,
1.624,,,,
1.625,,,,
1.626,,,,
1.627,,,,
1.628,,,,
1.629,,,,
1.63,,,,
1.631,,,,
1.632,,,,
1.633,,,,
1.634,,,,
1.635,,,,
1.636,,,,
1.637,,,,
1.638,,,,
1.639,,,,
1.64,,,,
1.641,,,,
1.642,,,,
1.643,,,,
1.644,,,,
1.645,,,,
1.646,,,,
1.647,,,,
1.648,,,,
1.649,,,,
1.65,,,,
1.651,,,,
1.652,,,,
1.653,,,,
1.654,,,,
1.655,,,,
1.656,,,,
1.657,,,,
1.658,,,,
1.659,,,,
1.66,,,,
1.661,,,,
1.662,,,,
1.663,,,,
1.664,,,,
1.665,,,,
1.666,,,,
1.667,,,,
1.668,,,,
1.669,,,,
1.67,,,,
1.671,,,,
1.672,,,,
1.673,,,,
1.674,,,,
1.675,,,,
1.676,,,,
1.677,,,,
1.678,,,,
1.679,,,,
1.68,,,,
1.681,,,,
1.682,,,,
1.683,,,,
1.684,,,,
1.685,,,,
1.686,,,,
1.687,,,,
1.688,,,,
1.689,,,,
1.69,,,,
1.691,,,,
1.692,,,,
1.693,,,,
1.694,,,,
1.695,,,,
1.696,,,,
1.697,,,,
1.698,,,,
1.699,,,,
1.7,,,,
1.701,,,,
1.702,,,,
1.703,,,,
1.704,,,,
1.705,,,,
1.706,,,,
1.707,,,,
1.708,,,,
1.709,,,,
1.71,,,,
1.711,,,,
1.712,,,,
1.713,,,,
1.714,,,,
1.715,,,,
1.716,,,,
1.717,,,,
1.718,,,,
1.719,,,,
1.72,,,,
1.721,,,,
1.722,,,,
1.723,,,,
1.724,,,,
1.725,,,,
1.726,,,,
1.727,,,,
1.728,,,,
1.729,,,,
1.73,,,,
1.731,,,,
1.732,,,,
1.733,,,,
1.734,,,,
1.735,,,,
1.736,,,,
1.737,,,,
1.738,,,,
1.739,,,,
1.74,,,,
1.741,,,,
1.742,,,,
1.743,,,,
1.744,,,,
1.745,,,,
1.746,,,,
1.747,,,,
1.748,,,,
1.749,,,,
1.75,,,,
1.751,,,,
1.752,,,,
1.753,,,,
1.754,,,,
1.755,,,,
1.756,,,,
1.757,,,,
1.758,,,,
1.759,,,,
1.76,,,,
1.761,,,,
1.762,,,,
1.763,,,,
1.764,,,,
1.765,,,,
1.766,,,,
1.767,,,,
1.768,,,,
1.769,,,,
1.77,,,,
1.771,,,,
1.772,,,,
1.773,,,,
1.774,,,,
1.775,,,,
1.776,,,,
1.777,,,,
1.778,,,,
1.779,,,,
1.78,,,,
1.781,,,,
1.782,,,,
1.783,,,,
1.784,,,,
1.785,,,,
1.786,,,,
1.787,,,,
1.788,,,,
1.789,,,,
1.79,,,,
1.791,,,,
1.792,,,,
1.793,,,,
1.794,,,,
1.795,,,,
1.796,,,,
1.797,,,,
1.798,,,,
1.799,,,,
1.8,,,,
1.801,,,,
1.802,,,,
1.803,,,,
1.804,,,,
1.805,,,,
1.806,,,,
1.807,,,,
1.808,,,,
1.809,,,,
1.81,,,,
1.811,,,,
1.812,,,,
1.813,,,,
1.814,,,,
1.815,,,,
1.816,,,,
1.817,,,,
1.818,,,,
1.819,,,,
1.82,,,,
1.821,,,,
1.822,,,,
1.823,,,,
1.824,,,,
1.825,,,,
1.826,,,,
1.827,,,,
1.828,,,,
1.829,,,,
1.83,,,,
1.831,,,,
1.832,,,,
1.833,,,,
1.834,,,,
1.835,,,,
1.836,,,,
1.837,,,,
1.838,,,,
1.839,,,,
1.84,,,,
1.841,,,,
1.842,,,,
1.843,,,,
1.844,,,,
1.845,,,,
1.846,,,,
1.847,,,,
1.848,,,,
1.849,,,,
1.85,,,,
1.851,,,,
1.852,,,,
1.853,,,,
1.854,,,,
1.855,,,,
1.856,,,,
